member_id,member
6034,Tino Erler
6035,Alexander Carr
6036,Julian West
6037,Rena Mandel
6038,Jan Hieronimko
6039,Henriette Gérard
6040,N. Babanini
6041,Jane Mora
6042,Georges Boidin
6043,Lilyan Irene
6044,Lucille Lewis
6045,Walter Fleming
6046,Laura Bowman
6047,Lorenzo Tucker
6048,Barrington Guy
6049,Willor Lee Guilford
6050,Bernardine Mason
6051,Aurora Edwards
6052,Mabel Garrett
6053,Arnold Wiley
6054,A.B. DeComathiere
6055,Donald Heywood
6056,Max Nadler
6057,Jarmila Novotna
6058,Hermann Kner
6059,Maria Janowska
6060,Annemarie Sörensen
6061,Willy Domgraf-Fassbaender
6062,Arthur Wanzer
6063,Edwin Stanley
6064,Bonita Granville
6065,George Reed
6066,George Burr MacAnnan
6067,Annette Stone
6068,Dan Crimmins
6069,Claude Morgan
6070,John Fergusson
6071,Velma Gresham
6072,Allen 'Farina' Hoskins
6073,Raymond Borzage
6074,Giuseppe Gulino
6075,Aida Bellia
6076,Gianfranco Giachetti
6077,Mario Ferrari
6078,Ugo Gracci
6079,Vasco Creti
6080,Totò Majorana
6081,Otello Toso
6082,Laura Nucci
6083,Umberto Sacripante
6084,Andrea Checchi
6085,Luigi Erminio D'Olivo
6086,Amedeo Trilli
6087,Theodore Newton
6088,Arthur Jarrett
6089,Claude Gillingwater Jr.
6090,Clarence Stroud
6091,Claude Stroud
6092,Helmut Gorin
6093,Henri Garat
6094,Sam Godfrey
6095,Leonid Snegoff
6096,Evelyn Carter Carrington
6097,Betty Furness
6098,Arthur Pierson
6099,Sterling Holloway
6100,Jessie Ralph
6101,Helen Eby-Rock
6102,John Beal
6103,Henry Travers
6104,Margaret Hamilton
6105,Irene Cattell
6106,Hal K. Dawson
6107,Maidel Turner
6108,Jean Muir
6109,Donald Woods
6110,Russell Hardie
6111,Emily Lowry
6112,Egon Brecher
6113,Georgie Billings
6114,Robert Barrat
6115,Theresa Harris
6116,Alice Brady
6117,Otto Kruger
6118,Isabel Jewell
6119,Samuel S. Hinds
6120,Tom Herbert
6121,Gertrude Hoffman
6122,Frederick Vogeding
6123,A. Trevor Addinsell
6124,William J. Kelly
6125,Heather Angel
6126,Valerie Taylor
6127,Colin Keith-Johnston
6128,Betty Lawford
6129,Richard Loo
6130,Donald Kirke
6131,Judith Anderson
6132,Chick Chandler
6133,Blossom Seeley
6134,Etienne Girardot
6135,Franchot Tone
6136,June Brewster
6137,Marguerite Caverley
6138,Reginald Mason
6139,Herbert Evans
6140,Russ Columbo
6141,Texas Guinan
6142,Hobart Cavanaugh
6143,Frances Williams
6144,Eddie Foy Jr.
6145,Dewey Barto
6146,George Mann
6147,Fay Templeton
6148,Albertina Rasch Dancers
6149,Lois January
6150,Vasco Santana
6151,Beatriz Costa
6152,António Silva
6153,Teresa Gomes
6154,Sofía Santos
6155,Alfredo Silva
6156,Ana María
6157,Manoel de Oliveira
6158,Eduardo Fernandes
6159,Silvestre Alegrim
6160,Manuel Santos Carvalho
6161,Henrique Alves
6162,Artur Rodrigues
6163,Júlia da Assunção
6164,Maria Albertina
6165,John Bleifer
6166,Philip Faversham
6167,Merle Tottenham
6168,Ursula Jeans
6169,Dickie Henderson
6170,Robert W. Craig
6171,Milton Kibbee
6172,Ann Shoemaker
6173,Roger Imhof
6174,Gloria Roy
6175,Garry Owen
6176,Alan Edwards
6177,Eugene Sigaloff
6178,Ari Kutai
6179,Charles C. Wilson
6180,Phillip Reed
6181,Lona Andre
6182,Jimmy Conlin
6183,Alfredo del Diestro
6184,Luis G. Barreiro
6185,Emma Roldán
6186,Pepe del Río
6187,Abraham Galán
6188,José Ignacio Rocha
6189,Alfonso Sánchez Tello
6190,César Rendón
6191,José Eduardo Pérez
6192,Miguel M. Delgado
6193,Carlos López
6194,Fred Kohler Jr.
6195,Nick Thompson
6196,Clara Langsner
6197,John Hammond Dailey
6198,Malka Kornstein
6199,Vincent Sherman
6200,Marvin Kline
6201,T.H. Manning
6202,Fred Astaire
6203,Ted Healy and His Stooges
6204,Nelson Eddy
6205,Maynard Holmes
6206,Gloria Foy
6207,James Bell
6208,Den Ohinata
6209,Peggy Shannon
6210,Vasili Kovrigin
6211,Tamara Makarova
6212,Dmitri Konsovsky
6213,Marta Oleshchenko
6214,Sergey Martinson
6215,A. Besperstyj
6216,Nikolay Romanov
6217,James C. Morton
6218,Victor Jory
6219,Vera Allen
6220,Howard Lally
6221,Patsy O'Byrne
6222,Feodor Chaliapin Sr.
6223,George Robey
6224,Oscar Asche
6225,Frank Stanmore
6226,Renée Valliers
6227,Leonid Kinskey
6228,Guy Standing
6229,Kenneth Howell
6230,Leyland Hodgson
6231,Robert Seiter
6232,Patricia Ellis
6233,Ruth Fallows
6234,Fredi Washington
6235,Ruby Elzy
6236,George Haymid Stamper
6237,Peter Freuchen
6238,Lotus Long
6239,Mala
6240,Harold Seabrook
6241,W.S. Van Dyke
6242,Virginia Howell
6243,Kay Strozzi
6244,Alexander Field
6245,Francis L. Sullivan
6246,Nicholas Hannen
6247,William Freshman
6248,Muriel Kirkland
6249,Muriel Evans
6250,Huey White
6251,Etta Moten
6252,Ruby Keeler
6253,Renee Whitney
6254,Barbara Rogers
6255,Sonnie Hale
6256,Cyril Smith
6257,Richard Hulton
6258,Max Miller
6259,Alfred Drayton
6260,Hartley Power
6261,Percy Parsons
6262,Mary Jerrold
6263,Henry O'Neill
6264,Durval Bellini
6265,Dea Selva
6266,Lu Marival
6267,Décio Murilo
6268,Andréa Duarte
6269,Alfredo Nunes
6270,Ivan Villar
6271,Carlos Eugênio
6272,João Baldi
6273,Sérgio Barreto Filho
6274,Francisco Bevilácqua
6275,Ayres Cardoso
6276,João Cardoso
6277,Edson Chagas
6278,João Fernandes
6279,Victor Stanley
6280,John Mills
6281,Felix Aylmer
6282,Fred Groves
6283,Davina Craig
6284,Ida Lupino
6285,Dorothy Hyson
6286,Kathleen Harrison
6287,Ralph Richardson
6288,Patsy Kelly
6289,The Radio Rogues
6290,John Gielgud
6291,Mary Glynne
6292,Florence Gregson
6293,Frank Pettingell
6294,Lawrence Hanray
6295,Annie Esmond
6296,George Zucco
6297,Harold Meade
6298,J. Fisher White
6299,Arnold Riches
6300,Edgar Connor
6301,Emil Lohkamp
6302,Heinrich Heilinger
6303,Irmgard Willers
6304,Carla Bartheel
6305,Grete Reinwald
6306,Heinz Salfner
6307,Robert Thiem
6308,Arthur Schröder
6309,Hanns Heinz Ewers
6310,Carl Auen
6311,Richard Fiedler
6312,Edwin Styles
6313,John Lee Mahin
6314,Charles Irwin
6315,Boots Mallory
6316,James Flavin
6317,Sumiko Mizukubo
6318,Kôji Mitsui
6319,Yumeko Aizome
6320,Yoshio Takayama
6321,Koji Kaga
6322,Shunsaku Kashima
6323,Nobuo Takemura
6324,Oliver Smith
6325,Philip Tonge
6326,Audrey Ridgewell
6327,Regina DeValet
6328,Patrick Cunning
6329,Hugh Kidder
6330,Mickey Rentschler
6331,Berta Drews
6332,Jürgen Ohlsen
6333,Rotraut Richter
6334,Karl Meixner
6335,Franz Ramspott
6336,Helga Bodemer
6337,Hermann Braun
6338,Barbara Barondess
6339,Damorès
6340,Cicely Oates
6341,Beryl Harrison
6342,Douglas Beaumont
6343,Victor Bogetti
6344,Agnes Imlay
6345,Maud Buchanan
6346,George Blackwood
6347,Gerald du Maurier
6348,May Agate
6349,Martita Hunt
6350,Nigel Bruce
6351,Libby Taylor
6352,Lorraine MacLean
6353,Arthur Greenaway
6354,Mayne Lynton
6355,Errol Flynn
6356,Victor Gouriet
6357,John Warwick
6358,Peggy Hopkins Joyce
6359,Sari Maritza
6360,F. Chase Taylor
6361,Budd Hulick
6362,Cab Calloway
6363,Rose Marie
6364,Claude Rains
6365,E.E. Clive
6366,Kathleen Burke
6367,Hans Steinke
6368,Cora Sue Collins
6369,Gilda Storm
6370,Gertrude Simpson
6371,Jay Emmett
6372,James Lee
6373,Akio Isono
6374,Reikichi Kawamura
6375,Yôko Fujita
6376,Kinuko Wakamizu
6377,Ryôichi Takeuchi
6378,Arai Atsushi
6379,Fusako Fujita
6380,King Kong
6381,Buster Crabbe
6382,Patricia Farley
6383,Jean Dixon
6384,Lizzi Waldmüller
6385,Friedrich Ettel
6386,Elfriede Jera
6387,Douglas Cosgrove
6388,Magda Schneider
6389,Luise Ullrich
6390,Carl Esmond
6391,Wolfgang Liebeneiner
6392,Spring Byington
6393,Mabel Colcord
6394,Ramón Pereda
6395,Virginia Zurí
6396,Adriana Lamar
6397,Esperanza del Real
6398,Paco Martínez
6399,María Luisa Zea
6400,Conchita Gentil Arcos
6401,Victoria Blanco
6402,Manuel Dondé
6403,Douglas Walton
6404,Bob Rose
6405,Sylvia Picker
6406,Slim Whitaker
6407,Verna Hillie
6408,Barton MacLane
6409,Madeleine Renaud
6410,Paulette Élambert
6411,Sylvette Fillacier
6412,Mady Berry
6413,Gaston Séverin
6414,Jany Delille
6415,Aman Maistre Julien
6416,Jack Pearl
6417,The Metro-Goldwyn-Mayer Girls
6418,Curly Howard
6419,Phil Harris
6420,Clifford Thompson
6421,Gail Patrick
6422,Monica Bannister
6423,Buster Phelps
6424,Mary Frey
6425,Buster Miles
6426,Joseph E. Bernard
6427,Nikolay Bogolyubov
6428,Nikolay Kryuchkov
6429,Mikhail Yanshin
6430,Hans Klering
6431,Robert Erdman
6432,Andrey Fayt
6433,Aleksandr Yermakov
6434,Sonny Ray
6435,June Filmer
6436,James Bush
6437,Frances Fuller
6438,Margaret Sullavan
6439,Jimmy Butler
6440,Violet Kemble Cooper
6441,Hugh Sinclair
6442,Harold Entwistle
6443,Geoffrey Gill
6444,Arthur Belasco
6445,Nigel Playfair
6446,Michael Farmer
6447,Charles Cullum
6448,Nora Swinburne
6449,O.B. Clarence
6450,Rosalinde Fuller
6451,Harland Tucker
6452,Althea Henley
6453,Tarzan
6454,Frances Lee
6455,William Robyns
6456,Phillip Trent
6457,Billy O'Brien
6458,Cullen Johnson
6459,Adela Sequeyro
6460,Arturo Campoamor
6461,Adela Jaloma
6462,Alicia de Phillips
6463,Luis Sánchez Tello
6464,Octavio Martínez
6465,Fernando A. Rivero
6466,Ana Guerrero
6467,Roberto Gavaldón
6468,Robert Donat
6469,Sam Livesey
6470,Merle Oberon
6471,Wendy Barrie
6472,Elsa Lanchester
6473,Binnie Barnes
6474,Everley Gregg
6475,Max Baer
6476,Primo Carnera
6477,Jack Dempsey
6478,Jean Howard
6479,George Rigaud
6480,Sidney Miller
6481,Eduardo Ciannelli
6482,Bela Loblov
6483,Morris Nussbaum
6484,Forrest Taylor
6485,Earl Dwire
6486,Addie Foster
6487,Patricia O'Brien
6488,The Goldwyn Girls
6489,Ruth Etting
6490,Walter Riml
6491,Arthur Grosse
6492,Tommy Thomas
6493,Nakinak
6494,Nancy Shubert
6495,Hal Taliaferro
6496,Art Mix
6497,Anders Van Haden
6498,Bessie Barriscale
6499,Grace La Rue
6500,Suzanne Kilborn
6501,Katharine Alexander
6502,Helen Pickens
6503,Jane Pickens
6504,Patti Pickens
6505,Shirley Palmer
6506,Ann Fay
6507,Billy Franey
6508,Victor Wong
6509,Walter Brandt
6510,Annie Rosar
6511,Norbert Rohringer
6512,Wilhelm Schich
6513,Irene Seidner
6514,Charley Chase
6515,Frank Craven
6516,Frank Melton
6517,Harlan Knight
6518,Irene Hervey
6519,Earl McCarthy
6520,Anita Faye
6521,Lyman Williams
6522,Ninetta Sunderland
6523,Esther Muir
6524,Ichirô Sugai
6525,Kumeko Urabe
6526,Suzuko Taki
6527,Kôji Ôizumi
6528,Joe Ohara
6529,Etsuzô Oki
6530,Nobuo Kosaka
6531,Takashi Kawase
6532,Hirotoshi Murata
6533,Frank Lackteen
6534,Judith Allen
6535,Lester Arnold
6536,Mickey Daniels
6537,Gordon De Main
6538,Noah Beery Jr.
6539,George Magrill
6540,Joan Clark
6541,Martín Hernández
6542,Isabel Villaseñor
6543,Félix Balderas
6544,Julio Saldívar
6545,Baby LeRoy
6546,Gene O'Brien
6547,Gus Robinson
6548,Lowden Adams
6549,Mildred Washington
6550,Marcello Spada
6551,Lina Gennari
6552,Carlo Petrangeli
6553,Jone Frigerio
6554,Giuseppe Pierozzi
6555,Gino Viotti
6556,Alexandre Rignault
6557,Henri Échourin
6558,Marcel Bourdel
6559,Missia
6560,Oléo
6561,Line Noro
6562,Stella Adams
6563,Harrison Greene
6564,Konstantin Khokhlov
6565,Ivan Novoseltsev
6566,Weyland Rodd
6567,O. Rayevskaya
6568,Galina Kravchenko
6569,Mikhail Doronin
6570,Renate Müller
6571,Hilde Hildebrand
6572,Friedel Pisetta
6573,Aribert Wäscher
6574,Anton Walbrook
6575,Georg Georgi
6576,Goroll
6577,Trude Lehmann
6578,Henry Lorenzen
6579,Herbert Paulmüller
6580,Fay Compton
6581,Esmond Knight
6582,Robert Hale
6583,Charles Heslop
6584,Hindle Edgar
6585,Marcus Barron
6586,Betty Huntley-Wright
6587,Joan Gardner
6588,Lady Tree
6589,Kate Cutler
6590,Maurice Evans
6591,Rodolfo Mele
6592,Charles Dunbar
6593,Ernest Truex
6594,Percy Kilbride
6595,Jimmy Dime
6596,Marc Lawrence
6597,Edwin Phillips
6598,Dorothy Coonan Wellman
6599,Ann Hovey
6600,Norma Mitchell
6601,Jay Belasco
6602,Richard Hemingway
6603,Neal Pratt
6604,Pat Wing
6605,Sumiko Kurishima
6606,Teruko Kojima
6607,Jun Arai
6608,Einosuke Naka
6609,Tsuruko Kumoi
6610,Teruko Wakamizu
6611,Shigeru Ogura
6612,Seikô Nakamura
6613,Ranko Sawa
6614,Shirley Jean Rickert
6615,Jack Rockwell
6616,Philip Kieffer
6617,Harry L. Fraser
6618,Alice Faye
6619,Frank Mitchell
6620,Jack Durant
6621,John Bradford
6622,John Qualen
6623,Maxine Doyle
6624,Arthur Aylesworth
6625,Lottie Williams
6626,Lloyd Neal
6627,William Granger
6628,Jay Eaton
6629,Paul Harvey
6630,Helen Westley
6631,Edith Van Cleve
6632,Henri Poupon
6633,Jean Servais
6634,Annie Toinon
6635,Blanche Poupon
6636,Marcelle Vial
6637,Thommeray
6638,Andrex
6639,Charles Blavette
6640,Juliette Petit
6641,Fernand Flament
6642,Darcelys
6643,Delaurme
6644,Sara Haden
6645,June Preston
6646,Gilles Margaritis
6647,Louis Lefebvre
6648,Maurice Gilles
6649,Raphaël Diligent
6650,Glen Boles
6651,Russell Hicks
6652,Nan Grey
6653,Addison Richards
6654,Harry Tyler
6655,Virginia Karns
6656,Felix Knight
6657,Henry Brandon
6658,Claire Trevor
6659,Ray Walker
6660,Marion Clayton Anderson
6661,Ian Wolfe
6662,Leo G. Carroll
6663,Vernon Downing
6664,Neville Clark
6665,Matthew Smith
6666,Robert Carleton
6667,Kathryn Sergava
6668,Marjorie Lytell
6669,William Jeffrey
6670,Roger Pryor
6671,Katherine DeMille
6672,Duke Ellington
6673,Edward Gargan
6674,Benny Baker
6675,Claudia Coleman
6676,Lucille Lund
6677,Madame Sul-Te-Wan
6678,Laurence Criner
6679,Joan Gale
6680,Billie Seward
6681,George Cleveland
6682,Frances Drake
6683,William Frawley
6684,Jackie Kelk
6685,Pat Paterson
6686,Sid Silvers
6687,Suzanne Kaaren
6688,Douglas Wood
6689,Walter Johnson
6690,Jane Withers
6691,Cesar Romero
6692,Raymond Walburn
6693,Ed Tucker
6694,Claude Hulbert
6695,Atholl Fleming
6696,Gene Lockhart
6697,Fred Keating
6698,Tala Birell
6699,Helen Trenholme
6700,Dorothy Tree
6701,Eddie Shubert
6702,Grace Bradley
6703,Flora Robson
6704,Irene Vanbrugh
6705,Dorothy Hale
6706,Griffith Jones
6707,Clifford Heatherley
6708,Allan Jeayes
6709,Akim Tamiroff
6710,Dick Foran
6711,Drue Leyton
6712,Fiske O'Hara
6713,Boris Babochkin
6714,Boris Blinov
6715,Leonid Kmit
6716,Illarion Pevtsov
6717,Vyacheslav Volkov
6718,Nikolai Simonov
6719,Mona Barrie
6720,Paul England
6721,Elsa Buchanan
6722,Si Jenks
6723,Jerry Jerome
6724,Jack Carter
6725,Lucille Miller
6726,Pearl Argyle
6727,Malcolm 'Mr. Jetsam' McEachern
6728,Dennis Hoey
6729,Frank Cochrane
6730,Thelma Tuson
6731,Kiyoshi Takase
6732,Earle Hodgins
6733,Gordon Evans
6734,Mary Clare
6735,Jane Baxter
6736,C. Denier Warren
6737,Henry Wilcoxon
6738,Eleanor Phelps
6739,Grace Durkin
6740,Georgia Caine
6741,Margo
6742,Whitney Bourne
6743,Stanley Ridges
6744,Leslie Adams
6745,Phil Regan
6746,Richard Quine
6747,Erin O'Brien-Moore
6748,War Cry
6749,Kathleen Howard
6750,G.P. Huntley
6751,Austin Trevor
6752,Lilian Oldland
6753,Val Gielgud
6754,Peter Haddon
6755,Betty Ann Davies
6756,Donald Wolfit
6757,Hannen Swaffer
6758,Vernon Bartlett
6759,Eric Dunstan
6760,Gillie Potter
6761,Carmen Gould
6762,Max Dearly
6763,Sinoël
6764,Charles Redgie
6765,Renée Saint-Cyr
6766,Marcel Carpentier
6767,José Noguéro
6768,Joan Wheeler
6769,Pauline True
6770,Víctor Urruchúa
6771,Carlos Villatoro
6772,Magda Haller
6773,Beltrán de Heredia
6774,Alberto Miquel
6775,Manuel Noriega
6776,Manuel Bernaldez
6777,José Cortés
6778,Hugo Taboada
6779,Sofía Haller
6780,Irene Franklin
6781,Virginia Pine
6782,Mae Stuart
6783,John Preston
6784,Alexander Schoenberg
6785,Doris Brook
6786,Val Duran
6787,Joe
6788,Paul Kaye
6789,Rosalind Russell
6790,Barry MacKay
6791,Patrick Ludlow
6792,Betty Shale
6793,Marjorie Brooks
6794,Buddy Bradley
6795,Enrique del Campo
6796,Marta Roel
6797,Victorio Blanco
6798,Francisco Lugo
6799,Agustín González
6800,George Humbert
6801,Adalyn Doyle
6802,Ann Cameron
6803,Frank Cellier
6804,Lawrence Anderson
6805,Harry Caine
6806,Ross Alexander
6807,John Eldredge
6808,Gloria Hurst
6809,Margaret Bert
6810,Erik Rhodes
6811,Lillian Miles
6812,Robert Light
6813,Jack Shutta
6814,Harry Strang
6815,Phil Baker
6816,Alexander Woollcott
6817,Gene Austin
6818,Graham McNamee
6819,Jack Cheatham
6820,Ernst Karchow
6821,Eberhard Leithoff
6822,Walter Steinbeck
6823,Heinz Wemper
6824,Hansjoachim Büttner
6825,Erich Haußmann
6826,Rainer Litten
6827,Robert Le Vigan
6828,Hubert Prélier
6829,Lucas Gridoux
6830,Edwige Feuillère
6831,Juliette Verneuil
6832,Marcel Chabrier
6833,Georges Saillard
6834,François Viguier
6835,Grace Hayle
6836,Marie Bell
6837,Pierre Richard-Willm
6838,Georges Pitoëff
6839,André Dubosc
6840,Pierre Larquey
6841,Lyne Clevers
6842,Henri Chomette
6843,Louis Florencie
6844,Claude Marcy
6845,Olga Velbria
6846,Henry Hull
6847,Jane Wyatt
6848,Florence Reed
6849,George P. Breakston
6850,Eily Malyon
6851,Anne Howard
6852,Walter Armitage
6853,Yûkichi Iwata
6854,Shusei Nomura
6855,Shinobu Aoki
6856,Kyôko Mitsukawa
6857,Josephine Hutchinson
6858,Dorothy Dare
6859,Mary Treen
6860,Mary Russell
6861,Barbara Robbins
6862,Pepi Sinoff
6863,William Wagner
6864,Samuel E. Hines
6865,Harry C. Bradley
6866,Kitty Carlisle
6867,Marian Mansfield
6868,Charles Arnt
6869,George Voskovec
6870,Jan Werich
6871,Helena Busová
6872,Josef Skrivan
6873,Alois Dvorský
6874,Václav Trégl
6875,Frantisek Cerný
6876,Miroslav Svoboda
6877,Jan W. Speerger
6878,Jan Richter
6879,Frantisek Filipovský
6880,Bohus Záhorský
6881,Filip Balek-Brodský
6882,Whitford Kane
6883,Louise Henry
6884,Matt Briggs
6885,Edith Fellows
6886,George Givot
6887,Ed Lowry
6888,Juanita Quigley
6889,George Burton
6890,Gene Autry
6891,Jean Rouverol
6892,Julian Madison
6893,Tommy Bupp
6894,Diana Lewis
6895,Jean Darling
6896,Pamela Mason
6897,Joan Maude
6898,James Raglan
6899,Campbell Gullan
6900,Hay Plumb
6901,Brenda Fowler
6902,Setsuko Shinobu
6903,Hikaru Yamanouchi
6904,Chiyoko Katori
6905,Fujiko Matsuzono
6906,Robert Shayne
6907,Ralph Remley
6908,The Officers and Men of the 16th Field Artillery U.S.A.
6909,Louis Mason
6910,Edna Best
6911,Arthur Treacher
6912,Ethel Merman
6913,George Murphy
6914,Jesse Block
6915,Eva Sully
6916,Doris Davenport
6917,Guy Robertson
6918,Katherine Williams
6919,Rafael Alcayde
6920,Sam Ash
6921,Helena Phillips Evans
6922,Toby Wing
6923,Rosine Deréan
6924,Simone Simon
6925,Illa Meery
6926,Odette Joyeux
6927,Maroulka
6928,Jean-Pierre Aumont
6929,Maurice Rémy
6930,Paul Asselin
6931,Eugène Dumas
6932,Rafael Corio
6933,Rosita Moreno
6934,Ann Sheridan
6935,Henrietta Burnside
6936,Joseph North
6937,Mariska Aldrich
6938,Johnny Boyle
6939,Chief Thunderbird
6940,Catalina Rambula
6941,Philip Armenta
6942,Deer Spring
6943,Pellicana
6944,Steffi Duna
6945,William H. Strauss
6946,Valerie Hobson
6947,Robert E. Cornish
6948,Dean Benton
6949,Mario Margutti
6950,Madeleine Ozeray
6951,Robert Arnoux
6952,Roland Toutain
6953,Henri Richard
6954,Marcel Barencey
6955,Raoul Marco
6956,René Stern
6957,Mimi Funes
6958,Maximilienne
6959,Viviane Romance
6960,Mila Parély
6961,Catherine Doucet
6962,Carlos De Valdez
6963,Billy Watson
6964,Dorothy Stickney
6965,Dorothy Dell
6966,Morgan Conway
6967,Franklyn Ardell
6968,Clyde Beatty
6969,Lew Meehan
6970,Max Wagner
6971,Maston Williams
6972,Wes Warner
6973,Jim Corey
6974,The Hagenbeck-Wallace Animals
6975,Sammy Stein
6976,Howard Wilson
6977,Paul Hanson
6978,Anne Nagel
6979,Craig Reynolds
6980,Dennis Moore
6981,Norman Willis
6982,Charley Foy
6983,Davison Clark
6984,Wayne Morris
6985,Barbara Sheldon
6986,Eddie Parker
6987,Valentine Tessier
6988,Monette Dinay
6989,Georges Cahuzac
6990,Henri Vilbert
6991,Allain Dhurtal
6992,Camille Rovelle
6993,Hugh Wakefield
6994,Nova Pilbeam
6995,George Curzon
6996,Polly Ann Young
6997,Anita Campillo
6998,Anton Stengel
6999,Margaret Dale
7000,Isabelle Keith
7001,Shirley Ross
7002,Bill Woods
7003,Ted Edwards
7004,Phyllis Diller
7005,Thea Ramsey
7006,Jenny Dark
7007,Marvelle Andre
7008,Celia McCann
7009,Marian Constance Blackton
7010,Suzanne Desprès
7011,Gaby Triquet
7012,Émile Genevois
7013,Fred Barry
7014,Pierre Laurel
7015,Ketti Gallian
7016,Sig Ruman
7017,Robert Loraine
7018,Paula Wessely
7019,Peter Petersen
7020,Hilde von Stolz
7021,Fritz Imhoff
7022,Enrico Caruso
7023,Wiener Philharmoniker
7024,Juliet Ware
7025,Danielle Darrieux
7026,Pierre Mingand
7027,Raymond Galle
7028,Paul Escoffier
7029,Jean Wall
7030,Georges Malkine
7031,Gaby Héritier
7032,Leo Chalzel
7033,Danièle Parola
7034,Ruth Channing
7035,Katherine Wilson
7036,Richard Whorf
7037,Granville Bates
7038,Moffat Johnston
7039,Helen Flint
7040,Georges Mauloy
7041,Robert Vidalin
7042,Josseline Gaël
7043,Billie Van Every
7044,Evalyn Bostock
7045,John Power
7046,A.C. Henderson
7047,Andrew Tombes
7048,Russ Brown
7049,Connee Boswell
7050,Martha Boswell
7051,Vet Boswell
7052,Pauline Lord
7053,Mildred Gover
7054,Andrea Palma
7055,Domingo Soler
7056,Francisco Zárraga
7057,Arturo Manrique
7058,Jorge Treviño
7059,Consuelo Segarra
7060,Luisa Obregón
7061,Elisa Soler
7062,Fabio Acevedo
7063,Lina Boytler
7064,Antonio Polo
7065,Ángel T. Sala
7066,Julieta Palavicini
7067,Nick Copeland
7068,Symona Boniface
7069,Donald Kerr
7070,Sam Flint
7071,John Elliott
7072,Barbara Fritchie
7073,Richard Catlett
7074,Al Shean
7075,Marjorie Main
7076,Boothe Howard
7077,Jerry Stewart
7078,Rolf Ernest
7079,Wesley Giraud
7080,Beaudine Anderson
7081,Bruce Line
7082,Frank Marlowe
7083,Joe Morrison
7084,Jan Duggan
7085,Samuel Ethridge
7086,Ruth Marion
7087,Larry Grenier
7088,William Blatchford
7089,Jeffrey Williams
7090,Donald Brown
7091,Sheila Darcy
7092,Mrs. Patrick Campbell
7093,J. Gunnis Davis
7094,Rosemary Glosz
7095,Barbara Pepper
7096,Frank Minor
7097,Bud Rae
7098,Harry Brown
7099,Soo Yong
7100,Maidena Armstrong
7101,William Cagney
7102,Boris Gorin-Goryainov
7103,Nina Shaternikova
7104,Erast Garin
7105,Mikhail Rostovtsev
7106,Konstantin Gibshman
7107,Vladimir Lepko
7108,Peggy Conklin
7109,Janet Beecher
7110,Walter Kingsford
7111,Bruce Winston
7112,Gina Malo
7113,Melville Cooper
7114,Athene Seyler
7115,Galina Sergeyeva
7116,Faina Ranevskaya
7117,Tatyana Okunevskaya
7118,Mikhail Mukhin
7119,Evgenia Mezentseva
7120,Nina Sukhotskaya
7121,V. Lavrinovich
7122,Valentina Kuznetsova
7123,Vsevolod Yakut
7124,Artie Ortego
7125,Tex Phelps
7126,Fewlass Llewellyn
7127,Henry Oscar
7128,Ann Todd
7129,Joyce Kennedy
7130,H. Saxon-Snell
7131,Spencer Trevor
7132,Charles Mortimer
7133,Wallace Geoffrey
7134,Patrick Aherne
7135,Phyllis Ludwig
7136,Cyril Armbrister
7137,Murdock MacQuarrie
7138,J.J. Clark
7139,Earl Oxford
7140,Marilyn Spinner
7141,Phyllis Coghlan
7142,Howard Chaldecott
7143,Nell O'Day
7144,Virginia True Boardman
7145,Eleanor Thatcher
7146,Jimmy Tolson
7147,Candy Candido
7148,Otto Heimel
7149,Sam Jaffe
7150,Philip Sleeman
7151,Marie Wells
7152,Maria Riva
7153,Al O. Henderson
7154,Mabel Terry-Lewis
7155,Ernest Milton
7156,Morland Graham
7157,James B. 'Pop' Kenton
7158,Seymour Hicks
7159,Nancy O'Neil
7160,Frederick Peisley
7161,Eric Hales
7162,Hubert Harben
7163,Rosamund John
7164,Robb Wilton
7165,Finis Barton
7166,Zoila Conan
7167,Harry Lowe Jr.
7168,Ben Hall
7169,Lynn Browning
7170,Lorena Layson
7171,Isa Miranda
7172,Memo Benassi
7173,Tatyana Pavlova
7174,Friedrich Benfer
7175,Franco Coop
7176,Lamberto Picasso
7177,Nelly Corradi
7178,Mattia Sassanelli
7179,Luigi Barberi
7180,Gildo Bocci
7181,Achille Majeroni
7182,Egisto Olivieri
7183,Billy Griffith
7184,Ellen Frank
7185,Inge Conradi
7186,Else Bötticher
7187,Franz Weber
7188,Henriette Steinmann
7189,Maria Seidler
7190,Erwin van Roy
7191,Walter Steinweg
7192,Anita Mey
7193,John Singer
7194,Muriel George
7195,Barry Livesey
7196,Will Geer
7197,Therese Wittler
7198,Rudolph Anders
7199,Sylvia Froos
7200,Jimmy Dallas
7201,John 'Skins' Miller
7202,Thomas G. Lingham
7203,'Snub' Pollard
7204,Gladys George
7205,Dmitri Dorlyak
7206,Yuri Yuryev
7207,Valentina Serova
7208,Georgiy Sochevko
7209,Irina Volodko
7210,Ekaterina Melnikova
7211,Yekaterina Gureykina
7212,Ivan Kononenko-Kozelskiy
7213,Douglas Fowley
7214,Wini Shaw
7215,Nathan Curry
7216,William Henry
7217,Cyril Thornton
7218,Marguerite Namara
7219,Fay Bainter
7220,Paul Stanton
7221,Dick Rush
7222,Charles McMurphy
7223,Celia Montalván
7224,Jenny Hélia
7225,Michel Kovachevitch
7226,Iris Lancaster
